,ibns_20u,vgs_m1,name,type,time,OK
0,20.51345,0.7579687,tran_LayGtKfsTlVt,Lay,Fri Mar  7 21:54:50 2025,False
1,20.70533,0.685388,tran_LayGtKsfTlVt,Lay,Fri Mar  7 21:54:48 2025,True
2,20.68349,0.6953347,tran_LayGtKffTlVt,Lay,Fri Mar  7 21:54:46 2025,True
3,20.535529999999998,0.7480513,tran_LayGtKssTlVt,Lay,Fri Mar  7 21:54:44 2025,False
4,20.5702,0.6838284,tran_LayGtKfsThVt,Lay,Fri Mar  7 21:54:42 2025,True
5,20.757109999999997,0.6037314,tran_LayGtKsfThVt,Lay,Fri Mar  7 21:54:40 2025,True
6,20.738319999999998,0.61373,tran_LayGtKffThVt,Lay,Fri Mar  7 21:54:38 2025,True
7,20.59017,0.6738161,tran_LayGtKssThVt,Lay,Fri Mar  7 21:54:34 2025,True
